Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Credit_Card,Num_of_Loan,Num_of_Delayed_Payment,Outstanding_Debt,Credit_History_Age,Payment_of_Min_Amount,Monthly_Balance,Credit_Score
19,Doctor,112939.47,8734.373118,5,0,0,800.06,NA,No,569.2051289,Good
20,Doctor,112939.47,8734.373118,5,0,3,800.06,22 Years and 11 Months,No,968.8057,Good
20,Doctor,112939.47,8734.373118,5,0,2,800.06,23 Years and 1 Months,No,732.5640291,Good
20,Doctor,112939.47,8734.373118,5,0,2,800.06,23 Years and 2 Months,No,1085.768793,Standard
41,Accountant,18817.94,1560.161667,6,3,19,649.26,6 Years and 7 Months,Yes,229.0292798,Standard
41,Accountant,18817.94,1560.161667,6,3,19,649.26,6 Years and 10 Months,Yes,261.3891685,Standard
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
47,Mechanic,106520.64,8919.72,5,4,1,353.01,15 Years and 11 Months,No,710.3327751,Standard
47,Mechanic,106520.64,8919.72,5,4,3,353.01,16 Years and 1 Months,No,701.4701251,Standard
47,Mechanic,106520.64,8919.72,5,4,3,353.01,16 Years and 3 Months,No,292.2773257,Standard
47,Mechanic,106520.64,8919.72,5,4,3,353.01,16 Years and 5 Months,NM,586.7928802,Standard
18,Media_Manager,103769.88,8752.49,6,4,12,436.69,16 Years and 4 Months,Yes,634.849657,Standard
18,Media_Manager,103769.88,8752.49,6,4,10,436.69,16 Years and 5 Months,Yes,772.6460515,Standard
18,Media_Manager,103769.88,8752.49,6,4,12,436.69,16 Years and 6 Months,Yes,521.1822079,Standard
18,Media_Manager,103769.88,8421.817159,6,4,13,436.69,NA,Yes,289.7768368,Good
19,Media_Manager,103769.88,8421.817159,6,4,10,436.69,16 Years and 9 Months,Yes,733.0457204,Good
19,Media_Manager,103769.88,8421.817159,6,4,10,436.69,16 Years and 11 Months,Yes,538.1877162,Standard
45,Teacher,93305.76,7837.48,6,1,19,1275.86,29 Years and 8 Months,Yes,919.4186878,Standard
45,Teacher,93305.76,7837.48,6,1,20,1275.86,30 Years and 1 Months,NM,670.6457386,Poor
45,Teacher,93305.76,7837.48,6,1,20,1275.86,30 Years and 2 Months,Yes,897.5520861,Poor
34,Manager,27954.68,2228.556667,3,3,8,1440.56,21 Years and 6 Months,No,341.3481927,Good
34,Manager,27954.68,2228.556667,3,3,8,1440.56,21 Years and 8 Months,No,361.5726056,Good
34,Manager,27954.68,2228.556667,3,3,6,1440.56,21 Years and 9 Months,No,368.5621877,Good
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
23,Journalist,42346.98,3776.915,2,0,6,373.79,29 Years and 6 Months,NM,531.0908914,Good
23,Journalist,42346.98,3776.915,2,0,6,373.79,29 Years and 7 Months,NM,445.379052,Standard
23,Journalist,42346.98,3776.915,2,0,6,373.79,29 Years and 8 Months,No,465.6131852,Good
23,Journalist,42346.98,3776.915,2,0,8,373.79,29 Years and 10 Months,NM,439.1513779,Good
22,Accountant,73926.36,6117.53,6,6,17,3978.9,NA,Yes,275.2060545,Poor
22,Accountant,73926.36,6117.53,6,6,16,3978.9,3 Years and 3 Months,Yes,451.5881542,Poor
22,Accountant,73926.36,6117.53,6,6,16,3978.9,3 Years and 6 Months,Yes,433.9615602,Poor
22,Accountant,73926.36,6117.53,6,6,17,3978.9,3 Years and 7 Months,Yes,324.4485341,Poor
37,Mechanic,129762.48,10974.54,2,0,4,1073.62,32 Years and 8 Months,No,223.2744857,Standard
37,Mechanic,129762.48,10974.54,2,0,1,1073.62,32 Years and 9 Months,No,694.2822875,Good
37,Mechanic,129762.48,10974.54,2,0,4,1073.62,32 Years and 10 Months,No,347.657897,Good
37,Mechanic,129762.48,10974.54,2,0,4,1073.62,32 Years and 11 Months,No,1127.982434,Good
37,Mechanic,129762.48,10974.54,2,0,4,1073.62,33 Years and 1 Months,No,298.9510229,Good
42,Entrepreneur,14012.51,1030.709167,7,5,19,4397.05,9 Years and 11 Months,Yes,251.10318,Poor
42,Entrepreneur,14012.51,1030.709167,7,5,18,4397.05,10 Years and 2 Months,Yes,245.920821,Standard
42,Entrepreneur,14012.51,979.6909176,7,5,19,4397.05,10 Years and 5 Months,Yes,215.8933532,Standard
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
36,Engineer,31067.03,2297.919167,3,4,12,778.68,16 Years and 4 Months,Yes,234.3133897,Standard
36,Engineer,31067.03,2297.919167,3,4,12,778.68,16 Years and 5 Months,Yes,226.3069449,Standard
36,Engineer,31067.03,2297.919167,3,4,11,778.68,16 Years and 6 Months,Yes,313.7575507,Standard
36,Engineer,31067.03,2297.919167,3,4,12,778.68,16 Years and 9 Months,Yes,247.6973078,Poor
31,Entrepreneur,40069.45,3616.120833,5,2,10,25.16,NA,No,429.8934832,Good
31,Entrepreneur,40069.45,3616.120833,5,2,10,25.16,24 Years and 9 Months,NM,490.1372639,Good
31,Entrepreneur,40069.45,3616.120833,5,2,13,25.16,25 Years and 0 Months,No,485.9215818,Good
22,Entrepreneur,11138.425,911.2020833,7,2,13,878.15,25 Years and 6 Months,Yes,291.9954625,Standard
22,Entrepreneur,11138.425,911.2020833,7,2,12,878.15,25 Years and 7 Months,Yes,274.7433478,Standard
22,Entrepreneur,11138.425,911.2020833,7,2,10,878.15,25 Years and 9 Months,Yes,307.8194269,Poor
22,Entrepreneur,11138.425,911.2020833,7,2,10,878.15,25 Years and 10 Months,Yes,275.184728,Poor
22,Entrepreneur,11138.425,911.2020833,7,2,10,878.15,25 Years and 11 Months,NM,325.1282508,Poor
22,Entrepreneur,11138.425,911.2020833,7,2,10,878.15,26 Years and 0 Months,Yes,290.3698321,Poor
28,Lawyer,143544.96,12156.08,7,0,14,1434.18,15 Years and 3 Months,NM,603.5491331,Standard
28,Lawyer,143544.96,12156.08,7,0,14,1434.18,NA,Yes,421.1340869,Standard
29,Lawyer,143544.96,12156.08,7,0,14,1434.18,15 Years and 8 Months,Yes,761.8855369,Standard
29,Lawyer,143544.96,12156.08,7,0,15,1434.18,15 Years and 10 Months,Yes,1339.859744,Standard
34,Musician,56500.7,4765.391667,3,2,3,991.98,32 Years and 4 Months,No,453.7000868,Good
34,Musician,56500.7,4448.062323,3,2,3,991.98,32 Years and 9 Months,No,331.3851785,Good
21,Teacher,38882.52,3186.21,3,3,20,1191.5,23 Years and 5 Months,Yes,428.6761238,Standard
21,Teacher,38882.52,3186.21,3,3,19,1191.5,23 Years and 6 Months,Yes,444.7665223,Standard
21,Teacher,38882.52,3186.21,3,3,19,1191.5,NA,Yes,402.136555,Standard
21,Teacher,38882.52,3186.21,3,3,19,1191.5,23 Years and 10 Months,Yes,426.8377813,Standard
34,Scientist,25306.37,2398.864167,3,0,19,37.21,14 Years and 2 Months,Yes,425.706405,Standard
35,Scientist,25306.37,2154.445766,3,0,19,37.21,14 Years and 6 Months,Yes,279.7792581,Good
35,Scientist,25306.37,2154.445766,3,0,18,37.21,14 Years and 7 Months,Yes,362.1742847,Good
35,Scientist,25306.37,2154.445766,3,0,19,37.21,14 Years and 8 Months,Yes,444.2895194,Good
33,Teacher,91490.6,7526.216667,4,4,15,1082.08,8 Years and 7 Months,Yes,617.1930978,Standard
33,Teacher,91490.6,7526.216667,4,4,14,1082.08,8 Years and 8 Months,Yes,641.0954508,Standard
34,Teacher,91490.6,7526.216667,4,4,16,1082.08,9 Years and 0 Months,Yes,508.6130574,Standard
49,Developer,27587.1,2248.925,3,0,20,268.83,20 Years and 8 Months,Yes,264.2977869,Standard
49,Developer,27587.1,2248.925,3,0,20,268.83,21 Years and 0 Months,Yes,439.2933451,Standard
49,Developer,27587.1,2248.925,3,0,20,268.83,NA,Yes,381.7826149,Standard
35,Media_Manager,9834.33,626.5275,8,6,20,3427.41,10 Years and 10 Months,Yes,254.870239,Standard
35,Media_Manager,9834.33,626.5275,8,6,17,3427.41,10 Years and 11 Months,NM,225.1066766,Standard
35,Media_Manager,9834.33,626.5275,8,6,20,3427.41,11 Years and 0 Months,Yes,247.7082713,Standard
35,Media_Manager,9834.33,626.5275,8,6,17,3427.41,11 Years and 4 Months,Yes,244.4489259,Standard
39,Scientist,29441.38,2550.448333,4,4,9,1276.05,17 Years and 6 Months,Yes,135.4218371,Standard
39,Scientist,29441.38,2550.448333,4,4,9,1276.05,17 Years and 8 Months,Yes,385.0392546,Standard
39,Scientist,29441.38,2550.448333,4,4,8,1276.05,17 Years and 9 Months,Yes,361.587036,Standard
39,Scientist,29441.38,2550.448333,4,4,6,1276.05,17 Years and 10 Months,Yes,325.4580471,Standard
39,Scientist,29441.38,2550.448333,4,4,9,1276.05,18 Years and 0 Months,Yes,386.5687123,Standard
22,Doctor,117342.92,9996.576667,6,1,19,764.82,25 Years and 4 Months,Yes,924.9912206,Standard
22,Doctor,117342.92,9996.576667,6,1,19,764.82,25 Years and 5 Months,Yes,467.4626091,Standard
22,Doctor,117342.92,9996.576667,6,1,19,764.82,25 Years and 6 Months,Yes,773.5869254,Standard
22,Doctor,117342.92,9996.576667,6,1,19,764.82,25 Years and 9 Months,Yes,623.0436719,Standard
22,Doctor,117342.92,9996.576667,6,1,19,764.82,25 Years and 11 Months,Yes,619.2650062,Poor
36,Engineer,46929.57,4099.7975,9,5,12,1328.98,7 Years and 8 Months,Yes,397.1127492,Poor
36,Engineer,46929.57,4099.7975,9,5,12,1328.98,7 Years and 9 Months,NM,338.9390196,Poor
37,Engineer,46929.57,4099.7975,9,5,12,1328.98,7 Years and 11 Months,Yes,357.4508859,Poor
37,Engineer,46929.57,4099.7975,9,5,10,1328.98,8 Years and 0 Months,Yes,212.2116006,Poor
37,Engineer,46929.57,4099.7975,9,5,13,1328.98,NA,Yes,143.6010651,Poor
27,Entrepreneur,128847,10980.25,4,2,9,664.62,20 Years and 10 Months,No,964.2631664,Poor
28,Entrepreneur,128847,10980.25,4,2,11,664.62,20 Years and 11 Months,No,541.5397383,Poor
28,Entrepreneur,128847,10980.25,4,2,9,664.62,21 Years and 0 Months,No,994.3402483,Poor
28,Entrepreneur,128847,10980.25,4,2,11,664.62,21 Years and 2 Months,No,834.48939,Poor
44,Engineer,10455.585,727.29875,9,3,20,1827.35,NA,Yes,303.8432348,Poor
44,Engineer,10455.585,727.29875,9,3,20,1827.35,8 Years and 6 Months,Yes,298.407003,Standard
44,Engineer,10455.585,727.29875,9,3,20,1827.35,8 Years and 7 Months,Yes,286.4884256,Standard
44,Engineer,10455.585,727.29875,9,3,20,1827.35,8 Years and 8 Months,Yes,315.4155888,Standard
45,Engineer,10455.585,727.29875,9,3,20,1827.35,8 Years and 10 Months,Yes,292.3733855,Standard
34,Media_Manager,94312.05,7702.3375,6,1,12,118.8,32 Years and 4 Months,No,651.7977923,Poor
34,Media_Manager,94312.05,7702.3375,6,1,12,118.8,32 Years and 6 Months,No,797.3374234,Poor
34,Media_Manager,94312.05,7702.3375,6,1,12,118.8,32 Years and 7 Months,No,865.259305,Standard
34,Media_Manager,94312.05,7702.3375,6,1,11,118.8,32 Years and 9 Months,NM,412.1641419,Standard
34,Media_Manager,94312.05,7702.3375,6,1,11,118.8,32 Years and 11 Months,NM,361.9769286,Poor
21,Musician,116623.44,9836.62,4,0,11,1198.03,30 Years and 6 Months,No,704.7135696,Standard
21,Musician,116623.44,9836.62,4,0,10,1198.03,30 Years and 8 Months,No,973.5775013,Good
21,Musician,116623.44,9836.62,4,0,10,1198.03,30 Years and 9 Months,No,1115.195769,Good
21,Musician,116623.44,9836.62,4,0,10,1198.03,30 Years and 10 Months,No,801.6282116,Standard
21,Musician,116623.44,9836.62,4,0,10,1198.03,NA,No,734.9472825,Standard
22,Musician,48783.44,4187.286667,7,3,13,146.68,19 Years and 8 Months,No,415.3383608,Standard
22,Musician,48783.44,4187.286667,7,3,14,146.68,19 Years and 10 Months,No,202.6317408,Standard
22,Musician,48783.44,4187.286667,7,3,14,146.68,20 Years and 1 Months,No,272.6279454,Poor
22,Musician,48783.44,4187.286667,7,3,14,146.68,20 Years and 2 Months,No,398.992174,Standard
24,Entrepreneur,65844.86,5363.071667,4,7,14,1460.73,19 Years and 5 Months,Yes,420.4915098,Standard
30,Teacher,14239.41,1255.6175,3,2,13,55.46,13 Years and 4 Months,Yes,253.0319534,Standard
30,Teacher,14239.41,1255.6175,3,2,13,55.46,13 Years and 5 Months,Yes,335.120295,Standard
30,Teacher,14239.41,1255.6175,3,2,15,55.46,13 Years and 7 Months,NM,339.0283701,Standard
30,Teacher,14239.41,1255.6175,3,2,16,55.46,13 Years and 9 Months,Yes,283.4301929,Standard
45,Engineer,71554.68,5758.89,6,2,13,90.14,30 Years and 11 Months,Yes,640.3846278,Standard
45,Engineer,71554.68,5758.89,6,2,13,90.14,31 Years and 0 Months,Yes,592.8251652,Standard
33,Teacher,16743.345,1292.27875,4,0,4,1272.03,NA,No,334.0706573,Good
33,Teacher,16743.345,1194.36667,4,0,4,1272.03,26 Years and 8 Months,NM,277.7904837,Good
33,Teacher,16743.345,1194.36667,4,0,6,1272.03,26 Years and 10 Months,NM,325.9363767,Good
46,Writer,31933.89,2685.1575,3,1,10,198.25,18 Years and 7 Months,No,329.1419226,Standard
47,Writer,31933.89,2685.1575,3,1,13,198.25,18 Years and 9 Months,No,432.995209,Standard
47,Writer,31933.89,2685.1575,3,1,11,198.25,19 Years and 0 Months,No,450.4816365,Standard
19,Architect,88602,7167.5,4,2,11,74.12,19 Years and 11 Months,No,273.4427685,Standard
19,Architect,88602,7167.5,4,2,15,74.12,20 Years and 1 Months,No,689.4853152,Standard
19,Architect,88602,7167.5,4,2,12,74.12,20 Years and 5 Months,No,579.5427507,Standard
30,Developer,21526.91,1540.909167,6,2,20,261.14,NA,Yes,341.7502864,Standard
30,Developer,21526.91,1540.909167,6,2,20,261.14,16 Years and 10 Months,Yes,356.7795201,Standard
30,Developer,21526.91,1540.909167,6,2,20,261.14,NA,Yes,341.7370095,Standard
30,Developer,21526.91,1540.909167,6,2,20,261.14,NA,Yes,248.0558765,Standard
51,Journalist,19127.06,1517.921667,7,3,13,89.19,24 Years and 4 Months,Yes,333.3479975,Standard
52,Journalist,19127.06,1517.921667,7,3,14,89.19,24 Years and 5 Months,Yes,245.5960617,Standard
52,Journalist,19127.06,1517.921667,7,3,12,89.19,24 Years and 6 Months,Yes,300.2774107,Standard
52,Journalist,5394429,1517.921667,7,3,14,89.19,24 Years and 7 Months,Yes,339.78443,Standard
52,Journalist,19127.06,1517.921667,7,3,17,89.19,24 Years and 9 Months,Yes,320.4969203,Poor
30,Architect,14836.74,1151.395,5,4,3,832.06,25 Years and 9 Months,No,298.6894952,Poor
30,Architect,14836.74,1151.395,5,4,1,832.06,25 Years and 11 Months,No,311.8590181,Poor
31,Architect,14836.74,1151.395,5,4,1,832.06,26 Years and 0 Months,No,269.4466339,Standard
31,Architect,14836.74,1151.395,5,4,1,832.06,26 Years and 1 Months,NM,257.8234624,Poor
31,Architect,14836.74,1151.395,5,4,1,832.06,26 Years and 2 Months,No,295.4013265,Poor
34,Writer,17116.55,1722.379167,8,7,19,1342.04,19 Years and 11 Months,NM,318.6969677,Standard
34,Writer,17116.55,1722.379167,8,7,20,1342.04,20 Years and 2 Months,Yes,259.9241839,Standard
36,Musician,16193.87,1287.489167,10,2,19,2221.21,18 Years and 0 Months,Yes,244.5398001,Poor
27,Teacher,18202.79,1390.899167,4,1,11,911.09,16 Years and 11 Months,NM,282.276849,Standard
27,Teacher,18202.79,1390.899167,4,1,11,911.09,17 Years and 0 Months,Yes,319.9631578,Standard
27,Teacher,18202.79,1390.899167,4,1,11,911.09,17 Years and 1 Months,Yes,245.2075463,Standard
27,Teacher,18202.79,1390.899167,4,1,11,911.09,17 Years and 4 Months,Yes,322.0465426,Standard
27,Teacher,18202.79,1390.899167,4,1,11,911.09,17 Years and 5 Months,Yes,357.7271133,Poor
28,Accountant,14411.9,1330.991667,8,7,20,3640.4,9 Years and 3 Months,Yes,176.1029824,Standard
28,Accountant,14411.9,1330.991667,8,7,15,3640.4,NA,Yes,173.2381455,Standard
28,Accountant,14411.9,1330.991667,8,7,16,3640.4,9 Years and 6 Months,Yes,290.8770355,Standard
28,Accountant,14411.9,1302.836033,8,7,19,3640.4,9 Years and 9 Months,Yes,223.0541405,Standard
28,Accountant,14411.9,1302.836033,8,7,18,3640.4,9 Years and 10 Months,Yes,212.1209603,Standard
43,Architect,29894.7,2570.225,3,7,11,1049.2,12 Years and 10 Months,Yes,301.1839443,Standard
43,Architect,29894.7,2570.225,3,7,14,1049.2,12 Years and 11 Months,NM,134.364321,Standard
44,Architect,29894.7,2570.225,3,7,13,1049.2,NA,Yes,319.037511,Good
44,Architect,29894.7,2570.225,3,7,13,1049.2,13 Years and 2 Months,NM,328.9537341,Good
44,Architect,29894.7,2570.225,3,7,13,1049.2,13 Years and 4 Months,Yes,201.0506172,Good
19,Manager,62152.59,5188.3825,4,2,20,874.6,28 Years and 5 Months,Yes,576.4943245,Standard
19,Manager,62152.59,5188.3825,4,2,18,874.6,28 Years and 6 Months,Yes,82.52038336,Standard
25,Architect,11586.36,1141.53,5,2,11,1269.23,17 Years and 8 Months,Yes,255.2458994,Standard
25,Architect,11586.36,1141.53,5,2,11,1269.23,NA,Yes,342.3473368,Standard
25,Architect,11586.36,1141.53,5,2,11,1269.23,NA,Yes,332.91099,Standard
25,Architect,11586.36,1141.53,5,2,12,1269.23,18 Years and 0 Months,Yes,309.2997669,Standard
26,Architect,11586.36,1141.53,5,2,11,1269.23,18 Years and 3 Months,Yes,279.0696586,Standard
19,Engineer,18811.58,1782.631667,3,4,7,19.96,26 Years and 5 Months,No,313.4229362,Good
20,Engineer,18811.58,1782.631667,3,4,7,19.96,26 Years and 11 Months,No,335.3625136,Good
42,Architect,87883.92,7250.66,5,4,10,1294.9,15 Years and 11 Months,Yes,399.9799633,Standard
42,Architect,87883.92,7250.66,5,4,13,1294.9,16 Years and 1 Months,Yes,693.4802371,Standard
43,Architect,87883.92,7250.66,5,4,11,1294.9,16 Years and 3 Months,Yes,527.8598827,Standard
38,Doctor,37486.02,3299.835,5,3,8,358.83,20 Years and 10 Months,No,425.1719604,Poor
38,Doctor,37486.02,3299.835,5,3,10,358.83,20 Years and 11 Months,No,418.1283678,Poor
38,Doctor,37486.02,3299.835,5,3,8,358.83,21 Years and 2 Months,No,442.3802777,Poor
38,Doctor,37486.02,3299.835,5,3,6,358.83,21 Years and 3 Months,No,405.5406147,Poor
27,Journalist,14045.15,1167.429167,3,2,11,1151.22,15 Years and 0 Months,Yes,317.815147,Standard
34,Journalist,20364.57,1626.0475,8,3,6,2500.04,9 Years and 1 Months,Yes,321.4164374,Poor
34,Journalist,20364.57,1626.0475,8,3,9,2500.04,9 Years and 3 Months,Yes,288.6356683,Poor
35,Journalist,20364.57,1626.0475,8,3,10,2500.04,9 Years and 5 Months,NM,226.797116,Poor
35,Journalist,20364.57,1626.0475,8,3,11,2500.04,9 Years and 6 Months,Yes,273.0803089,Poor
35,Journalist,20364.57,1626.0475,8,3,9,2500.04,9 Years and 8 Months,Yes,303.9176652,Standard
42,Engineer,63901.05,5409.0875,6,0,20,1253.04,25 Years and 11 Months,No,616.7523172,Standard
42,Engineer,63901.05,5409.0875,6,0,19,1253.04,26 Years and 0 Months,No,655.7407089,Standard
42,Engineer,63901.05,5409.0875,6,0,20,1253.04,26 Years and 1 Months,No,674.1098075,Standard
42,Engineer,63901.05,5409.0875,6,0,20,1253.04,26 Years and 2 Months,No,544.1049036,Standard
42,Engineer,63901.05,5409.0875,6,0,20,1253.04,26 Years and 3 Months,NM,672.1394258,Standard
23,Mechanic,15710.555,1290.212917,5,4,17,442.17,24 Years and 2 Months,No,311.7119531,Standard
23,Mechanic,15710.555,1290.212917,5,4,20,442.17,24 Years and 3 Months,No,344.1803528,Standard
23,Mechanic,15710.555,1290.212917,5,4,17,442.17,24 Years and 4 Months,No,267.4001122,Standard
23,Mechanic,15710.555,1290.212917,5,4,17,442.17,24 Years and 5 Months,No,340.217555,Standard
23,Mechanic,15710.555,1290.212917,5,4,14,442.17,24 Years and 7 Months,No,330.0526561,Standard
44,Developer,14431.49,1307.624167,6,0,10,214.25,28 Years and 9 Months,No,312.1970843,Standard
44,Developer,14431.49,1307.624167,6,0,7,214.25,29 Years and 0 Months,No,287.0390961,Standard
44,Developer,14431.49,1307.624167,6,0,6,214.25,29 Years and 1 Months,No,317.4136386,Standard
28,Developer,71689.68,5706.14,8,6,15,1773.97,14 Years and 9 Months,Yes,300.8744188,Poor
29,Developer,71689.68,5706.14,8,6,14,1773.97,14 Years and 11 Months,Yes,408.0970727,Poor
29,Developer,71689.68,5706.14,8,6,15,1773.97,15 Years and 1 Months,Yes,471.0654841,Standard
29,Developer,71689.68,5706.14,8,6,12,1773.97,15 Years and 2 Months,NM,162.949444,Poor
24,Developer,54000.9,4661.075,5,2,13,1105.99,24 Years and 5 Months,NM,512.8636038,Standard
24,Developer,54000.9,4661.075,5,2,13,1105.99,24 Years and 8 Months,No,475.8885076,Standard
24,Developer,54000.9,4661.075,5,2,12,1105.99,24 Years and 9 Months,No,523.744351,Standard
24,Developer,54000.9,4661.075,5,2,13,1105.99,24 Years and 10 Months,No,403.3829646,Standard
46,Doctor,75408.44,6403.036667,1,3,5,1487.63,21 Years and 10 Months,No,612.3622866,Good
46,Doctor,75408.44,6403.036667,1,3,5,1487.63,21 Years and 11 Months,No,614.9870067,Good
47,Doctor,75408.44,6403.036667,1,3,4,1487.63,22 Years and 4 Months,No,545.512465,Standard
47,Doctor,75408.44,6403.036667,1,3,5,1487.63,22 Years and 5 Months,No,700.4339459,Good
41,Scientist,9095.29,853.9408333,5,6,20,2016.31,15 Years and 3 Months,NM,272.5880885,Poor
41,Scientist,9095.29,853.9408333,5,6,19,2016.31,15 Years and 4 Months,Yes,290.5503049,Poor
41,Scientist,9095.29,853.9408333,5,6,19,2016.31,15 Years and 5 Months,NM,221.3318808,Poor
31,Developer,76714.08,6401.84,7,3,2,1126.3,21 Years and 2 Months,No,500.0560938,Standard
31,Developer,76714.08,6401.84,7,3,2,1126.3,21 Years and 6 Months,No,682.0355377,Poor
31,Developer,76714.08,6401.84,7,3,2,1126.3,21 Years and 8 Months,No,424.9432507,Poor
31,Developer,76714.08,6401.84,7,3,2,1126.3,21 Years and 9 Months,No,459.4968848,Poor
22,Musician,20652.98,1468.081667,5,2,11,1859.53,18 Years and 5 Months,Yes,332.4322975,Poor
22,Musician,20652.98,1468.081667,5,2,16,1859.53,18 Years and 6 Months,NM,346.2919094,Poor
22,Musician,20652.98,1468.081667,5,2,13,1859.53,18 Years and 7 Months,Yes,349.3243749,Standard
22,Lawyer,110603.94,9463.995,7,1,13,805.01,19 Years and 8 Months,No,880.3395979,Standard
22,Lawyer,110603.94,9463.995,7,1,12,805.01,19 Years and 9 Months,No,724.5019878,Standard
23,Lawyer,110603.94,9463.995,7,1,13,805.01,19 Years and 10 Months,NM,623.3725591,Standard
23,Lawyer,110603.94,9463.995,7,1,13,805.01,19 Years and 11 Months,No,935.6827911,Standard
23,Lawyer,110603.94,9463.995,7,1,10,805.01,20 Years and 0 Months,No,898.5023034,Standard
23,Lawyer,110603.94,9463.995,7,1,13,805.01,NA,No,362.7424425,Standard
29,Developer,28204.79,2066.399167,6,2,10,459.98,24 Years and 0 Months,No,350.9145886,Poor
29,Developer,28204.79,2066.399167,6,2,8,459.98,24 Years and 2 Months,No,273.969068,Poor
29,Developer,28204.79,2066.399167,6,2,9,459.98,24 Years and 4 Months,NM,328.4822523,Poor
29,Developer,28204.79,2066.399167,6,2,9,459.98,24 Years and 5 Months,No,398.150354,Poor
29,Journalist,68399.64,5899.97,5,5,18,2781.7,3 Years and 11 Months,Yes,351.1875988,Standard
29,Journalist,68399.64,5899.97,5,5,18,2781.7,4 Years and 0 Months,NM,355.7038696,Standard
29,Journalist,68399.64,5899.97,5,5,19,2781.7,4 Years and 3 Months,NM,504.28541,Standard
29,Journalist,68399.64,5899.97,5,5,18,2781.7,4 Years and 5 Months,Yes,431.6131703,Standard
43,Engineer,34956.22,2827.018333,6,6,16,3803.71,1 Years and 0 Months,Yes,201.720875,Standard
43,Engineer,34956.22,2827.018333,6,6,18,3803.71,1 Years and 1 Months,Yes,280.7637578,Standard
43,Engineer,34956.22,2827.018333,6,6,17,3803.71,1 Years and 2 Months,Yes,333.5481381,Standard
44,Engineer,34956.22,2827.018333,6,6,17,3803.71,1 Years and 5 Months,NM,394.3941769,Good
36,Engineer,49215.72,3904.31,6,5,19,3197.22,6 Years and 6 Months,Yes,363.2221024,Standard
41,Doctor,19188.055,1358.004583,4,3,13,464.09,NA,No,265.3611002,Good
41,Doctor,19188.055,1358.004583,4,3,7,464.09,22 Years and 5 Months,No,302.932148,Good
41,Doctor,19188.055,1358.004583,4,3,10,464.09,22 Years and 6 Months,No,314.0699656,Good
41,Doctor,19188.055,1358.004583,4,3,9,464.09,22 Years and 7 Months,No,296.5939935,Good
42,Doctor,19188.055,1358.004583,4,3,8,464.09,22 Years and 9 Months,No,281.745223,Good
43,Developer,15928.75,1301.395833,9,4,20,2240.56,NA,Yes,327.5234024,Standard
48,Architect,17451.235,1276.269583,3,4,12,883.67,20 Years and 4 Months,No,317.2513052,Standard
48,Architect,17451.235,1276.269583,3,4,14,883.67,20 Years and 5 Months,No,276.4286973,Standard
48,Architect,17451.235,1276.269583,3,4,15,883.67,20 Years and 6 Months,No,310.1231183,Poor
31,Writer,106546.08,8951.84,3,1,9,206.52,16 Years and 5 Months,No,678.9622446,Standard
31,Writer,106546.08,8951.84,3,1,13,206.52,16 Years and 7 Months,No,384.6532324,Standard
31,Writer,106546.08,8951.84,3,1,11,206.52,16 Years and 10 Months,No,636.1031941,Standard
31,Writer,106546.08,8951.84,3,1,11,206.52,16 Years and 11 Months,No,714.0551278,Standard
31,Writer,106546.08,8951.84,3,1,12,206.52,17 Years and 0 Months,No,930.0872395,Standard
50,Writer,89221.26,7226.105,4,4,0,143.9,17 Years and 10 Months,No,688.9777488,Good
50,Writer,89221.26,7226.105,4,4,0,143.9,18 Years and 0 Months,No,585.5717056,Good
50,Writer,89221.26,7226.105,4,4,0,143.9,18 Years and 2 Months,No,386.0862685,Good
20,Teacher,24127.79,2097.649167,7,5,17,899.21,19 Years and 6 Months,NM,326.8367542,Standard
20,Teacher,24127.79,2097.649167,7,5,16,899.21,NA,NM,339.1266524,Standard
21,Teacher,24127.79,2097.649167,7,5,16,899.21,19 Years and 10 Months,NM,243.7443349,Standard
21,Teacher,24127.79,2097.649167,7,5,16,899.21,19 Years and 11 Months,Yes,245.9836178,Standard
28,Journalist,56007.82,4722.318333,4,4,11,182.37,21 Years and 8 Months,No,455.0670738,Good
29,Journalist,56007.82,4517.417671,4,4,12,182.37,22 Years and 1 Months,No,395.2147265,Good
29,Journalist,56007.82,4517.417671,4,4,12,182.37,22 Years and 2 Months,No,444.5283099,Standard
29,Journalist,56007.82,4517.417671,4,4,12,182.37,22 Years and 3 Months,No,297.0918619,Standard
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
41,Developer,127928.68,10479.72333,6,4,5,1361.41,16 Years and 3 Months,No,494.0909005,Standard
41,Developer,127928.68,10479.72333,6,4,8,1361.41,NA,No,903.6232064,Poor
44,Doctor,35802.82,3130.568333,4,3,8,665.78,15 Years and 6 Months,No,217.4377717,Good
44,Doctor,35802.82,3130.568333,4,3,7,665.78,15 Years and 8 Months,No,427.9652792,Good
44,Doctor,35802.82,3130.568333,4,3,8,665.78,15 Years and 9 Months,No,214.7821829,Standard
